Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,"16,066,017,655","17,171,260,146","18,198,146,453","18,881,846,251","20,630,755,423","22,973,403,732","24,714,494,155","25,030,983,407","25,986,511,171","29,550,503,088","40,248,096,315","37,353,034,389","41,502,681,940","43,880,815,680","64,162,797,351","73,565,509,555","88,480,481,287","92,542,474,714","97,699,149,366","120,344,000,000","153,882,000,000","161,327,000,000","152,784,000,000","128,899,000,000","123,191,000,000","122,008,000,000","130,768,000,000","152,716,000,000","147,694,000,000","128,608,000,000","137,168,000,000","145,200,000,000","146,989,000,000","141,706,000,000","144,809,000,000","170,931,000,000","189,486,000,000","193,919,000,000","187,617,000,000","196,572,000,000","220,552,000,000","215,114,000,000","232,952,000,000","264,168,000,000","315,237,000,000","370,481,000,000","453,652,000,000","518,206,000,000","627,527,000,000","600,784,000,000","851,673,000,000","984,135,000,000","1,081,970,000,000","1,178,770,000,000","1,278,620,000,000","1,219,730,000,000",
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,"5,980,840,376","7,467,363,479","8,798,957,442","9,656,740,014","9,849,117,953","11,605,084,560","17,171,181,163","27,227,711,000","32,147,953,008","39,328,674,730","48,396,143,466","54,298,158,340","55,122,620,334","78,013,206,037","92,473,878,832","94,715,163,814","85,369,201,879","87,612,439,197","87,338,874,330","80,060,657,612","75,929,617,715","88,787,623,310","101,455,000,000","114,426,000,000","128,168,000,000","139,116,000,000","158,007,000,000","176,892,000,000","202,132,000,000","227,370,000,000","215,749,000,000","95,445,548,017","140,001,000,000","165,021,000,000","160,447,000,000","195,661,000,000","234,772,000,000","256,837,000,000","285,869,000,000","364,571,000,000","432,217,000,000","510,229,000,000","539,580,000,000","755,094,000,000","892,969,000,000","917,870,000,000","912,524,000,000","890,487,000,000","861,934,000,000",
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,"24,957,530,825","26,718,826,419","28,157,305,948","29,962,357,722","31,934,242,281","35,847,307,374","39,197,027,855","41,341,710,440","42,742,939,986","46,448,890,661","49,220,374,448","51,354,038,061","49,568,830,908","60,199,812,339","76,270,388,196","95,192,036,180","85,666,062,366","96,849,297,738","113,783,000,000","128,772,000,000","141,173,000,000","142,470,000,000","138,387,000,000","133,317,000,000","138,371,000,000","151,399,000,000","169,460,000,000","186,619,000,000","187,551,000,000","185,459,000,000","192,186,000,000","194,375,000,000","181,747,000,000","180,323,000,000","171,587,000,000","197,035,000,000","216,516,000,000","228,001,000,000","234,402,000,000","235,320,000,000","254,268,000,000","249,850,000,000","265,503,000,000","298,757,000,000","337,877,000,000","385,278,000,000","450,382,000,000","536,835,000,000","638,037,000,000","651,082,000,000","725,817,000,000","804,845,000,000","850,198,000,000","906,961,000,000","976,357,000,000","991,556,000,000",
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"914,727,081","1,023,086,919","1,180,919,719","1,382,548,250","1,567,465,657","1,563,667,800","1,614,595,291","1,897,606,791","2,264,911,807","2,758,117,365","2,971,167,185","3,344,402,193","5,686,310,749","5,827,830,311","5,047,757,848","5,420,291,955","6,066,057,183","6,432,879,504","6,754,330,155",,,
India,IND,GDP (current US$),NY.GDP.MKTP.CD,"37,679,274,491","39,920,452,403","42,900,864,970","49,271,095,508","57,470,781,033","60,599,264,112","46,669,801,600","51,014,155,360","54,016,411,987","59,472,993,627","63,517,182,000","68,532,271,313","72,716,595,884","87,014,945,186","101,271,000,000","100,200,000,000","104,518,000,000","123,618,000,000","139,709,000,000","155,674,000,000","189,594,000,000","196,883,000,000","204,234,000,000","222,090,000,000","215,878,000,000","236,589,000,000","253,352,000,000","283,927,000,000","301,791,000,000","301,234,000,000","326,608,000,000","274,842,000,000","293,263,000,000","284,194,000,000","333,015,000,000","366,600,000,000","399,787,000,000","423,161,000,000","428,741,000,000","466,867,000,000","476,609,000,000","493,954,000,000","523,968,000,000","618,356,000,000","721,585,000,000","834,215,000,000","949,117,000,000","1,238,700,000,000","1,224,100,000,000","1,365,370,000,000","1,708,460,000,000","1,815,870,000,000","1,824,960,000,000","1,863,210,000,000","2,042,440,000,000","2,073,540,000,000",
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,"1,939,329,775","2,088,012,282","2,260,349,684","2,430,843,768","2,766,608,946","2,945,704,143","3,104,034,393","3,343,636,773","3,278,584,478","3,787,077,344","4,400,933,850","5,103,977,386","6,325,159,323","7,489,577,851","7,905,731,909","9,494,462,892","9,464,377,441","11,260,977,195","14,664,452,582","18,339,915,861","21,772,289,367","20,693,412,346","21,498,879,946","20,789,378,193","20,129,238,177","21,293,909,553","28,746,831,708","33,958,627,692","37,815,334,013","39,282,476,058","49,361,026,052","49,843,437,571","55,981,360,981","52,476,367,136","57,161,804,122","69,217,500,631","75,850,514,113","82,816,779,608","90,074,803,073","98,688,885,468","99,833,960,199","109,077,000,000","127,938,000,000","164,537,000,000","193,911,000,000","211,389,000,000","231,995,000,000","269,715,000,000","274,714,000,000","235,387,000,000","220,076,000,000","241,785,000,000","224,652,000,000","238,260,000,000","250,814,000,000","238,020,000,000",
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,"4,199,134,389","4,426,949,094","4,693,566,416","4,928,628,018","5,379,845,648","6,197,319,929","6,789,938,672","7,555,383,690","8,623,172,960","9,743,089,608","10,976,245,154","13,731,801,564","17,153,463,263","27,081,696,761","46,209,092,072","51,776,222,072","68,055,291,547","80,600,119,984","77,994,318,310","90,391,879,282","94,362,279,603","100,499,000,000","125,949,000,000","156,365,000,000","162,277,000,000","180,184,000,000","209,095,000,000","134,010,000,000","123,058,000,000","120,496,000,000","124,813,000,000",,,"63,743,623,232","71,841,461,173","96,419,225,744","120,404,000,000","113,919,000,000","110,277,000,000","113,848,000,000","109,592,000,000","126,879,000,000","128,627,000,000","153,545,000,000","183,697,000,000","219,846,000,000","258,646,000,000","337,474,000,000","397,190,000,000","398,978,000,000","467,790,000,000","592,038,000,000","587,209,000,000","511,621,000,000","425,326,000,000",,
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,"1,684,121,535","1,831,700,364","1,954,634,836","1,978,437,693","2,340,521,143",,,,"2,896,947,634","3,008,120,975","3,281,713,806","3,865,346,535","4,113,848,002","5,134,367,778","11,516,762,614","13,458,516,763","17,754,825,601","19,838,130,715","23,762,275,652","37,816,457,839","53,405,689,130","38,424,991,534","42,595,309,883","40,595,046,639","46,802,508,845","48,284,979,093","47,127,693,792","56,609,842,393","62,503,055,645","65,641,363,783","179,886,000,000",,,,,,,,,,,,,,"36,627,901,762","49,954,890,353","65,140,293,688","88,840,050,497","131,614,000,000","111,661,000,000","138,517,000,000","185,750,000,000","218,001,000,000","232,497,000,000","223,508,000,000","168,607,000,000",
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,"248,434,097","253,885,656","284,916,516","340,061,650","434,267,937","523,694,949","628,893,310","621,225,962","474,399,472","414,709,311","531,004,659","675,722,955","846,506,911","1,163,864,529","1,527,559,580","1,418,360,312","1,683,117,418","2,226,538,694","2,532,331,673","2,876,729,410","3,409,023,699","3,521,512,389","3,232,804,218","2,788,530,415","2,887,825,524","3,008,412,960","4,022,192,404","5,565,384,032","6,156,487,920","5,718,878,002","6,521,544,489","6,966,138,526","7,138,787,995","6,269,347,503","6,441,621,298","7,181,787,874","7,501,950,116","7,596,126,046","8,468,339,856","8,928,185,824","8,924,735,423","8,126,161,154","9,161,798,221","11,297,018,603","13,704,440,838","16,749,309,720","17,041,293,816","21,293,841,230","17,530,651,670","12,855,269,884","13,236,887,873","14,665,358,677","14,194,519,025","15,376,604,281","17,036,097,482","16,598,494,831",
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,"2,887,222,178","3,487,222,169","2,596,551,757","2,992,333,481","3,405,333,502","3,663,345,598","3,980,013,325","3,921,085,398","3,959,154,192","4,568,013,078","5,372,301,095","5,573,108,413","7,173,788,441","9,242,160,982","12,567,588,804","12,336,986,760","12,475,947,718","13,776,267,566","13,618,844,019","17,511,335,263","21,780,968,646","23,196,333,205","24,572,712,708","27,435,501,410","26,042,766,977","24,122,660,966","29,701,444,258","35,476,344,261","43,892,480,124","44,599,772,789","52,490,325,640","59,170,286,560","65,771,216,421","65,925,583,866","74,669,719,505","99,968,784,246","109,774,000,000","114,544,000,000","115,838,000,000","117,212,000,000","132,397,000,000","130,752,000,000","121,093,000,000","126,750,000,000","135,419,000,000","142,838,000,000","154,511,000,000","179,564,000,000","216,760,000,000","208,069,000,000","234,322,000,000","261,764,000,000","259,614,000,000","292,408,000,000","305,675,000,000","296,075,000,000",
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,"40,385,288,344","44,842,760,293","50,383,891,899","57,710,743,060","63,175,417,019","67,978,153,851","73,654,870,011","81,133,120,065","87,942,231,678","97,085,082,807","113,021,000,000","124,261,000,000","144,781,000,000","174,913,000,000","198,906,000,000","226,945,000,000","223,976,000,000","256,747,000,000","314,019,000,000","392,379,000,000","475,683,000,000","429,282,000,000","425,863,000,000","441,581,000,000","436,443,000,000","450,726,000,000","638,274,000,000","803,055,000,000","888,668,000,000","925,598,000,000","1,177,330,000,000","1,242,110,000,000","1,315,810,000,000","1,061,450,000,000","1,095,590,000,000","1,170,790,000,000","1,308,930,000,000","1,239,050,000,000","1,266,310,000,000","1,248,560,000,000","1,141,760,000,000","1,162,320,000,000","1,266,510,000,000","1,569,650,000,000","1,798,310,000,000","1,852,660,000,000","1,942,630,000,000","2,203,050,000,000","2,390,730,000,000","2,185,160,000,000","2,125,180,000,000","2,276,150,000,000","2,072,820,000,000","2,130,330,000,000","2,138,540,000,000","1,814,760,000,000",
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,"699,064,352","748,043,470","777,727,657","826,706,635","897,948,964","972,159,571","1,096,759,516","1,148,014,336","1,083,839,096","1,191,239,517","1,404,720,416","1,539,862,371","1,875,146,615","1,905,861,121","2,375,122,421","2,860,442,805","2,966,042,913","3,249,733,202","2,644,527,903","2,425,064,204","2,679,379,383","2,979,027,979","3,293,496,326","3,619,262,274","2,373,564,490","2,100,239,024","2,754,549,685","3,287,007,228","3,828,342,820","4,404,938,021","4,592,208,208","4,071,219,198","3,530,892,749","4,859,766,161","4,907,861,406","5,779,285,208","6,504,445,801","7,450,324,787","8,718,300,136","8,795,765,306","8,929,375,580","9,087,918,837","9,694,161,516","9,399,452,788","10,150,978,155","11,204,416,000","11,905,525,197","12,824,094,990","13,678,551,838","12,037,473,161","13,190,512,703","14,396,816,914","14,746,420,946","14,262,303,586","13,927,110,142","14,005,654,599",
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,"599,759,760","657,999,737","631,679,747","561,119,776","698,879,720","639,519,744","678,159,729","788,479,685","943,783,840","1,197,483,949","1,363,073,498","1,708,822,440","2,096,778,602","2,602,535,787","3,271,368,781","3,909,708,819","4,384,247,336","4,680,673,604","4,920,692,191","4,967,162,160","4,993,512,829","6,402,001,909","6,756,417,469","6,277,331,602","4,221,121,314","4,159,928,704","4,344,467,193","5,311,188,436","5,606,237,993","6,237,650,241","6,727,446,632","6,928,359,238","7,244,402,962","7,910,621,157","8,147,494,358","8,457,923,956","8,972,965,058","9,580,161,861","10,193,023,676","11,407,566,734","12,588,665,303","15,056,936,953","17,110,609,732","21,971,835,283","23,818,322,958","26,425,379,437","28,840,263,380","30,937,277,606","33,593,843,662","35,826,925,775","37,517,410,299",
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,"44,307,342,950","53,508,617,739","60,723,018,684","69,498,131,797","81,749,006,382","90,950,278,258","105,628,000,000","123,782,000,000","146,601,000,000","172,204,000,000","209,071,000,000","236,155,000,000","312,738,000,000","424,891,000,000","471,643,000,000","512,861,000,000","576,406,000,000","709,405,000,000","996,742,000,000","1,037,450,000,000","1,086,990,000,000","1,201,470,000,000","1,116,840,000,000","1,218,110,000,000","1,294,610,000,000","1,384,530,000,000","2,051,060,000,000","2,485,240,000,000","3,015,390,000,000","3,017,050,000,000","3,103,700,000,000","3,536,800,000,000","3,852,790,000,000","4,414,960,000,000","4,850,350,000,000","5,333,930,000,000","4,706,190,000,000","4,324,280,000,000","3,914,570,000,000","4,432,600,000,000","4,731,200,000,000","4,159,860,000,000","3,980,820,000,000","4,302,940,000,000","4,655,800,000,000","4,571,870,000,000","4,356,750,000,000","4,356,350,000,000","4,849,180,000,000","5,035,140,000,000","5,498,720,000,000","5,908,990,000,000","5,957,250,000,000","4,908,860,000,000","4,596,160,000,000","4,123,260,000,000",
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"26,932,728,899","24,881,135,586","24,906,939,560","23,409,027,476","21,250,839,258","20,374,307,047","21,035,357,833","22,165,932,063","22,135,245,413","16,870,817,135","18,291,990,619","22,152,689,130","24,636,598,581","30,833,692,831","43,151,647,003","57,123,671,734","81,003,884,545","104,850,000,000","133,442,000,000","115,309,000,000","148,047,000,000","200,379,000,000","215,902,000,000","243,775,000,000","227,437,000,000","184,361,000,000",
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,"791,265,459","792,959,472","868,111,400","926,589,349","998,759,334","997,919,320","1,164,519,673","1,232,559,506","1,353,295,458","1,458,379,415","1,603,447,357","1,778,391,289","2,107,279,157","2,502,142,444","2,973,309,272","3,259,344,936","3,474,542,392","4,494,378,855","5,303,734,883","6,234,390,975","7,265,315,332","6,854,491,454","6,431,579,357","5,979,198,464","6,191,437,070","6,135,034,338","7,239,126,717","7,970,820,531","8,355,380,879","8,283,114,648","8,572,359,163","8,151,479,004","8,209,129,172","5,751,789,915","7,148,145,376","9,046,326,060","12,045,858,436","13,115,773,738","14,093,998,844","12,896,013,577","12,705,357,103","12,986,007,426","13,147,743,911","14,904,517,650","16,095,337,094","18,737,895,401","25,825,524,821","31,958,195,182","35,895,153,328","37,021,512,049","39,999,659,234","41,953,433,591","50,410,164,014","55,100,780,396","61,395,415,492","63,398,041,540",
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,674,000,000","2,570,833,333","2,316,562,400","2,028,295,455","1,681,006,993","1,661,018,519","1,827,570,586","1,767,864,036","1,645,963,750","1,249,062,025","1,369,691,955","1,525,113,501","1,605,640,633","1,919,012,781","2,211,535,312","2,460,246,796","2,834,168,889","3,802,566,171","5,139,957,785","4,690,062,255","4,794,357,795","6,197,766,119","6,605,139,933","7,335,027,592","7,468,096,567","6,571,853,849",
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,"637,142,866","642,857,134","660,000,009","728,571,437","782,857,129","868,571,429","914,285,714","962,857,134","1,065,714,249","978,873,268","718,401,146","969,911,438","505,549,460","702,899,174","588,443,894",,,,,,,,,,,,,,,,,,,"2,533,727,592","2,791,435,272","3,441,205,693","3,506,695,720","3,443,413,389","3,120,425,503","3,517,242,477","3,654,031,716","3,979,813,388","4,284,028,138","4,658,246,907","5,337,833,256","6,293,046,162","7,274,595,707","8,639,235,842","10,351,914,093","10,401,851,851","11,242,275,199","12,829,541,141","14,038,383,450","15,449,630,419","16,777,820,333","18,049,954,289",
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,"14,295,280","15,278,632","18,936,527","31,710,658","85,637,174","55,081,817","41,109,618","38,748,059","45,210,026","42,620,165","27,935,550","29,307,056","29,659,195","29,432,432","28,646,775","21,294,783","20,572,861","23,924,520","30,842,253","29,558,754","28,413,863","47,797,320","49,724,295","48,613,287","56,200,249","57,610,600","67,866,421","69,152,442","67,097,374","70,596,129","67,512,697","63,101,272","72,259,046","90,148,518","102,220,915","106,149,546","104,668,675","123,002,259","135,044,456","127,125,254","150,431,114","172,253,739","174,984,469","168,951,535","166,756,806","145,237,022",
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,"12,366,636","12,483,302","12,541,635","12,833,301","13,416,633","13,593,932","14,469,078","16,742,339","14,600,000","15,850,000","16,300,000","19,624,746","22,944,849","24,196,018","31,514,857","33,364,054","30,095,602","44,679,999","49,095,407","58,296,666","67,715,443","79,026,036","84,381,406","85,100,480","95,898,443","106,056,998","125,272,257","140,705,627","165,745,738","185,094,775","208,740,441","209,880,963","229,434,519","249,676,000","277,567,259","299,699,667","318,742,963","357,237,682","364,975,457","389,984,429","420,086,753","460,467,987","480,825,603","463,418,863","501,150,889","543,169,963","636,071,000","684,148,704","734,660,333","708,891,296","692,457,407","728,050,630","731,919,889","787,290,370","864,766,185","921,888,852",
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,"3,891,849,048","2,357,059,045","2,745,939,978","3,863,726,949","3,358,134,143","3,017,614,366","3,806,043,709","4,702,747,059","5,955,336,766","7,475,692,344","9,409,775,889","10,418,262,999","11,367,558,350","14,538,310,906","20,426,484,041","22,797,520,661","31,354,545,455","40,255,785,124","54,273,760,331","69,731,818,182","67,802,380,521","76,240,987,915","81,639,218,690","90,524,009,024","99,983,374,277","103,730,000,000","119,774,000,000","150,987,000,000","202,308,000,000","248,769,000,000","284,757,000,000","332,325,000,000","356,118,000,000","391,963,000,000","458,704,000,000","559,330,000,000","603,413,000,000","560,485,000,000","376,482,000,000","486,315,000,000","561,633,000,000","533,052,000,000","609,020,000,000","680,521,000,000","764,881,000,000","898,137,000,000","1,011,800,000,000","1,122,680,000,000","1,002,220,000,000","901,935,000,000","1,094,500,000,000","1,202,460,000,000","1,222,810,000,000","1,305,600,000,000","1,411,330,000,000","1,377,870,000,000",
